DBA,BORO,address,zip_code,lat,lon,categories,PHONE,INSPECTION.DATE,INSPECTION.RESULT,review_count,rating,price
TSURUTONTAN UDON NOODLE BRASSERIE,Manhattan,64 W 48TH ST,10036,40.75831,-73.98079,Japanese,2124638219,9/12/19,-25/C,213,4,$$
TSUSHIMA,Manhattan,210 E 44TH ST,10017,40.7516558,-73.9727916,Japanese,2122071938,6/20/19,Z44/C,229,3.5,$$
TUK TUK,Queens,4906 VERNON BLVD,11101,40.743232,-73.954254,Thai,7184725598,2/27/19,A13/C,630,4,$$
TUNG THONG 181,Manhattan,812 W 181ST ST,10033,40.85084152,-73.93907166,Thai,2125685888,8/1/19,B22/C,59,3.5,$$
TUOME,Manhattan,536 E 5TH ST,10009,40.72412483,-73.98289063,American (New),6468337811,12/19/18,A12/C,390,4,$$$
TUOME,Manhattan,536 E 5TH ST,10009,40.72412,-73.98288,Ramen,6468337811,12/19/18,A12/C,1599,4,$$
TURKO'S GRILL,Brooklyn,110 MOORE ST,11206,40.70381,-73.94108,Grocery,9176006543,6/5/19,N23/NC,9,4.5,$
TURKO'S GRILL,Brooklyn,110 MOORE ST,11206,40.70381,-73.94108,Dominican,9176006543,6/5/19,N23/NC,6,3.5,$
TURNTABLE LP BAR,Manhattan,34 W 32ND ST,10001,40.74776857,-73.98729141,Korean,2125944344,4/22/19,A7/C,310,3.5,$$
TURNTABLE LP BAR,Manhattan,34 W 32ND ST,10001,40.74768829,-73.98735046,Korean,2125944344,4/22/19,A7/C,1,3,$$
TUSCANY GRILL,Brooklyn,8620 3RD AVE,11209,40.62295,-74.03157,Italian,7189215633,8/24/19,#NAME?,87,3.5,$$$
TWO FORKS,Manhattan,119 W 40TH ST,10018,40.75405782,-73.98595791,Mexican,6467558191,4/11/19,A10/C,72,3.5,$$
TWO TABLESPOONS,Manhattan,230 PARK AVE,10021,40.75433766,-73.97653256,Food Stands,9174465688,1/25/19,A11/C,172,3.5,$$
TWO TABLESPOONS,Manhattan,230 PARK AVE,10169,40.754394,-73.976104,Thai,9174465688,1/25/19,A11/C,59,2.5,$$
TWO TABLESPOONS,Manhattan,230 PARK AVE,10169,40.7543721,-73.97618,Soup,9174465688,1/25/19,A11/C,36,4,$
TWO TABLESPOONS,Manhattan,230 PARK AVE,10169,40.75424603,-73.97562834,Wine Bars,9174465688,1/25/19,A11/C,134,3.5,$$
TWO TABLESPOONS,Manhattan,230 PARK AVE,10169,40.7543721,-73.9761826,Ramen,9174465688,1/25/19,A11/C,77,3,$$
TWO TABLESPOONS,Manhattan,230 PARK AVE,10169,40.754623,-73.976605,Food Court,9174465688,1/25/19,A11/C,594,4,$$
Tam Sang Thai Kitchen,Manhattan,331 LEXINGTON AVE,10016,40.74939,-73.97738,Thai,2126828880,10/17/18,A12/C,83,3.5,$$
Turks Inn,Brooklyn,234 STARR ST,11237,40.70554296,-73.92255392,Tacos,6128670809,1/1/00,#NAME?,57,4,$
Turks Inn,Brooklyn,234 STARR ST,11237,40.705553,-73.922343,Venezuelan,6128670809,1/1/00,#NAME?,75,4.5,$
U-ME SUSHI,Queens,8509 JAMAICA AVE,11421,40.69254565,-73.85879103,Japanese,7188496868,8/12/19,#NAME?,87,3.5,$$
UCHU,Manhattan,217 ELDRIDGE ST,10002,40.72172,-73.99026,Sushi Bars,2122037634,4/23/19,A4/NC,57,4.5,$$$$
UGLY BABY,Brooklyn,407 SMITH ST,11231,40.67795,-73.9961,Thai,3476893075,7/24/19,A12/C,225,4.5,$$
ULIVO,Manhattan,4 W 28TH ST,10001,40.7447372,-73.98803394,Italian,2126848000,7/19/19,A11/C,237,4,$$
ULUH,Manhattan,152 2ND AVE,10003,40.7293403,-73.9866071,Tea Rooms,9172615963,5/21/19,B23/NC,66,4,$$$
UMAI RAMEN,Brooklyn,6320 18TH AVE,11204,40.62002666,-73.98942778,Ramen,9179309369,9/4/19,A11/C,148,3.5,$$
UMAI SUSHI AND CHINESE RESTAURANT,Queens,2111 21ST AVE,11105,40.781677,-73.914604,Chinese,9173328526,1/1/00,#NAME?,16,3.5,$
UMAMI BURGER,Manhattan,225 LIBERTY ST,10281,40.71264629,-74.01601105,Chinese,9177284400,4/1/19,A11/NC,129,3,$$
UMAMI BURGER,Manhattan,225 LIBERTY ST,10281,40.712708,-74.015919,French,9177284400,4/1/19,A11/NC,84,5,$$$$
UMAMI BURGER,Manhattan,225 LIBERTY ST,10281,40.71264736,-74.01577846,French,9177284400,4/1/19,A11/NC,466,3.5,$$
UMAMI BURGER,Manhattan,225 LIBERTY ST,10281,40.712455,-74.015304,French,9177284400,4/1/19,A11/NC,247,3,$$$
UMAMI BURGER,Manhattan,225 LIBERTY ST,10281,40.712338,-74.01588,French,9177284400,4/1/19,A11/NC,362,4,$$
UMAMI BURGER,Manhattan,225 LIBERTY ST,10286,40.712455,-74.015304,French,9177284400,4/1/19,A11/NC,23,3,$$
UMAMI BURGER,Manhattan,225 LIBERTY ST,10281,40.712693,-74.015839,Sushi Bars,9177284400,4/1/19,A11/NC,125,3.5,$$
UMAMI SUSHI,Manhattan,50 GREENWICH AVE,10011,40.73571,-74.00044,Sushi Bars,6467564278,10/22/18,A5/NC,71,4.5,$$
UMI SUSHI JAPANESE CUISINE,Brooklyn,215 BRIGHTON BEACH AVE,11235,40.57678,-73.9667,Sushi Bars,7187693338,2/11/19,A10/C,64,3,$$
UNCLE BOON'S SISTER,Manhattan,203 MOTT ST,10012,40.7214697,-73.9956631,Italian,6468509480,6/21/19,-22/C,518,4,$$
UNCLE BOON'S SISTER,Manhattan,203 MOTT ST,10012,40.72147,-73.99565,Thai,6468509480,6/21/19,-22/C,99,3.5,$$
UNCLE CHOP CHOP,Manhattan,7 CORNELIA ST,10014,40.73165366,-74.00170224,Ramen,9084206666,11/7/18,A13/NC,99,4.5,$$
UNCLE LUO YANG,Manhattan,928 AMSTERDAM AVE,10025,40.80023,-73.96626,Barbeque,2123908886,7/30/19,C30/C,108,3.5,$$
UNION PIZZA WORKS,Brooklyn,423 TROUTMAN ST,11237,40.7073067,-73.922154,Italian,7186281927,4/17/19,A13/NC,221,4,$$
UNION SUSHI,Queens,3630 UNION ST,11354,40.762855,-73.828025,Sushi Bars,3479866600,8/3/19,A13/NC,90,4.5,$$
UNITED KITCHEN,Brooklyn,766 LIBERTY AVE,11208,40.676409,-73.881523,Chinese,7182775162,6/11/19,A12/NC,3,4.5,$
UNTITLED,Manhattan,99 GANSEVOORT ST,10014,40.73946,-74.0093799,American (New),6466665503,12/12/18,A3/NC,270,4,$$$
UOGASHI,Manhattan,318 W 51ST ST,10019,40.763198,-73.986892,Japanese,2125811581,5/16/19,N19/C,291,4,$$$
UOTORA JAPANESE RESTAURANT,Brooklyn,1075 BERGEN ST,11216,40.676369,-73.950486,Japanese,7185130724,7/17/19,A9/C,62,4.5,$$
UP THAI,Manhattan,1411 2ND AVE,10021,40.76982759,-73.95763309,Thai,2122561188,8/6/19,A8/C,1925,4.5,$$
UPSIDE CRAFT BURGERS,Brooklyn,4102 18TH AVE,11218,40.63218,-73.97447,Burgers,7186330233,6/18/19,A10/NC,29,4,$$
USHIWAKAMARU,Manhattan,362 W 23RD ST,10011,40.74615473,-74.00092343,Japanese,9176393940,4/12/19,Z2/NC,148,4,$$$$
UT47 MANHATTAN,Manhattan,358 W 47TH ST,10036,40.76131282,-73.98997486,Coffee & Tea,9045990688,5/21/19,A12/C,130,4.5,$
VAN DA,Manhattan,234 E 4TH ST,10009,40.723315,-73.983139,Italian,9173744141,1/1/00,#NAME?,262,4,$$
VAN LEEUWEN ICE CREAM,Manhattan,120 MACDOUGAL ST,10012,40.72986,-74.00049,Asian Fusion,7187011630,8/27/19,A12/NC,223,4,$
VANESSA DUMPLINGS,Manhattan,118A ELDRIDGE ST,10002,40.71839,-73.9917399,Chinese,2126258008,5/14/19,A10/NC,2417,4,$
VERO WINE BAR,Manhattan,1483 2ND AVE,10075,40.77225,-73.95607,Wine Bars,9175257373,9/10/19,Z19/C,283,3.5,$$
VERY FRESH NOODLES,Manhattan,75 9TH AVE,10011,40.74227627,-74.0048001,Chinese,3129655213,5/20/19,A13/NC,3690,4,$$$
VERY FRESH NOODLES,Manhattan,75 9TH AVE,10014,40.739143,-74.00702,Italian,3129655213,5/20/19,A13/NC,56,4,$$
VERY FRESH NOODLES,Manhattan,75 9TH AVE,10011,40.74242509,-74.00612513,Cambodian,3129655213,5/20/19,A13/NC,306,4,$$
VERY FRESH NOODLES,Manhattan,75 9TH AVE,10011,40.74231154,-74.00612045,French,3129655213,5/20/19,A13/NC,128,3.5,$$
VERY FRESH NOODLES,Manhattan,75 9TH AVE,10011,40.74265894,-74.00592854,Seafood,3129655213,5/20/19,A13/NC,561,4,$$
VERY FRESH NOODLES,Manhattan,75 9TH AVE,10011,40.74221677,-74.00608914,Wine Bars,3129655213,5/20/19,A13/NC,108,4,$$
VERY FRESH NOODLES,Manhattan,75 9TH AVE,10011,40.74222,-74.00466,Korean,3129655213,5/20/19,A13/NC,532,3.5,$$
VERY FRESH NOODLES,Manhattan,75 9TH AVE,10011,40.74246753,-74.00663249,Sushi Bars,3129655213,5/20/19,A13/NC,199,4.5,$$
VERY FRESH NOODLES,Manhattan,75 9TH AVE,10011,40.7425547,-74.0060838,Tacos,3129655213,5/20/19,A13/NC,2568,4.5,$
VERY THAI,Manhattan,186 AVENUE B,10009,40.72784,-73.97933,Thai,2122287950,8/5/19,A13/NC,85,4,$$
VIA CAROTA,Manhattan,51 GROVE ST,10014,40.7331,-74.00369,Italian,6464796864,4/30/19,A11/NC,341,4,$$$
VIA MARGHERITA,Staten Island,452 TOMPKINS AVE,10305,40.61454,-74.07295,Italian,7187277816,6/5/19,A7/NC,18,4.5,$$
VIC'S,Manhattan,31 GREAT JONES ST,10012,40.72693,-73.99319,American (New),2122535700,9/19/19,A12/NC,386,4,$$
VICTORIA'S SECRET / STARBUCKS,Manhattan,1740 BROADWAY,10019,40.76491,-73.98195,French,2129048817,2/1/19,A9/C,346,3.5,$$$
VIDA VERDE,Manhattan,248 W 55TH ST,10019,40.7650089,-73.983215,Cocktail Bars,6465570565,10/17/18,A8/NC,736,4.5,$$
VIETNAAM,Manhattan,1700 2ND AVE,10128,40.7791481,-73.95041656,Vietnamese,2127220558,7/11/19,#NAME?,684,4,$$
VILLAGE NATURAL,Manhattan,46 GREENWICH AVE,10011,40.735622,-74.000244,Vegetarian,2127270968,6/12/19,A12/NC,132,3.5,$$
VILLAGGIO,Queens,15007 14TH RD,11357,40.787697,-73.81308,Italian,7187471111,1/28/19,A10/C,132,3.5,$$
VINUM RESTAURANT,Staten Island,704 BAY ST,10304,40.62482,-74.07478,Wine Bars,7184489846,7/16/19,B14/C,111,4,$$$
VIOLETTE'S CELLAR,Staten Island,2271 HYLAN BLVD,10306,40.57547,-74.10499,Breakfast & Brunch,7186505050,8/22/19,#NAME?,207,4,$$
VIRGINIA'S,Manhattan,647 E 11TH ST,10009,40.72666,-73.9773,Wine Bars,2126580182,6/7/19,-27/C,122,4.5,$$
VIS-A-VIS,Brooklyn,3100 OCEAN PKWY,11235,40.57586,-73.96916,French,7183330003,6/10/19,A10/NC,82,4,$$$
VISTAMAR RESTAURANT,Bronx,565 CITY ISLAND AVE,10464,40.85346298,-73.79055986,Seafood,7187090888,8/26/19,A12/C,57,4,$$$
VITAE,Manhattan,4 E 46TH ST,10017,40.7555884,-73.9785483,American (New),2126823562,8/29/19,A9/C,746,4,$$$
VIV THAI RESTAURANT,Manhattan,717 9TH AVE,10019,40.76277,-73.98969,Thai,2125815999,6/19/19,A13/C,631,4,$$
VIVE LA CREPE,Manhattan,532 COLUMBUS AVE,10023,40.7862892,-73.9725494,Desserts,2129334342,8/20/19,#NAME?,56,3.5,$$
VOTE FOR PEDRO,Manhattan,231 E 53RD ST,10022,40.757359,-73.968025,Thai,9172658552,5/29/19,#NAME?,313,3.5,$$
VOTE FOR PEDRO,Manhattan,231 E 53RD ST,10022,40.75725,-73.96808,Mexican,9172658552,5/29/19,#NAME?,59,4,$$
W - TIMES SQUARE (EMPLOYEE DINING),Manhattan,1567 BROADWAY,10036,40.7593727,-73.9853281,Mexican,2129307400,5/7/19,A4/NC,464,3.5,$$
W K RESTAURANT,Manhattan,69 BAYARD ST,10013,40.7155,-73.99836,Chinese,2122271333,3/4/19,A12/NC,59,4,$
WA BAR,Manhattan,28 W 32ND ST,10001,40.74771541,-73.98702786,Japanese,2127142266,8/29/19,A11/C,422,3,$$
WAFELS & DINGES/LANDING,Manhattan,393 WEST ST,10014,40.73294,-74.01001,Belgian,6462572592,6/26/19,A12/NC,15,3,$
WAFFLE DE LYS,Manhattan,600 11TH AVE,10036,40.76234,-73.99695,Chinese,9173123373,10/25/18,A11/C,30,4,$$
WAFFLE DE LYS,Manhattan,600 11TH AVE,10036,40.76234,-73.99695,Italian,9173123373,10/25/18,A11/C,613,4,$$$
WAFFLE DE LYS,Manhattan,600 11TH AVE,10036,40.7624395,-73.9971462,Food Court,9173123373,10/25/18,A11/C,516,4,$$
WAH DO RESTAURANT,Brooklyn,395 REMSEN AVE,11212,40.6560599,-73.92334,Chinese,7183427846,3/18/19,A2/NC,4,4.5,$
WAH LUNG KITCHEN,Queens,2111 21ST AVE,11105,40.781677,-73.914604,Chinese,7182780390,4/11/19,A9/NC,16,3.5,$
WAH LUNG RESTAURANT,Brooklyn,1932 KINGS HWY,11229,40.61046683,-73.95377112,Chinese,7183821825,4/3/19,A9/NC,10,3.5,$
WAHI DINER,Manhattan,3915 BROADWAY,10032,40.8384209,-73.9422531,Spanish,6464299400,4/5/19,A12/C,29,3,$$
WAKAMATSU JAPANESE RESTAURANT,Queens,7018 GRAND AVE,11378,40.727485,-73.892282,Japanese,7188986800,9/17/19,-48/C,82,3.5,$$
WALK TO WALK,Manhattan,570 8TH AVE,10018,40.7547179,-73.991281,Asian Fusion,2127758540,1/1/00,#NAME?,352,3.5,$
WALK TO WALK,Manhattan,570 8TH AVE,10018,40.75472,-73.99129,Japanese,2127758540,1/1/00,#NAME?,23,4.5,$
WALK UP BAR,Brooklyn,55 WATER ST,11201,40.703415,-73.991409,Italian,9178105281,9/10/19,A7/NC,445,3.5,$$$
WALK UP BAR,Brooklyn,55 WATER ST,11201,40.703799,-73.992343,Sushi Bars,9178105281,9/10/19,A7/NC,315,4,$$$
WAN'S GARDEN,Queens,6826 FOREST AVE,11385,40.702864,-73.901421,Chinese,7183811176,5/31/19,A8/C,23,4.5,$
WANG BIG BOWL NOODLE,Queens,3526 FARRINGTON ST,11354,40.763671,-73.831753,Ramen,6465925721,5/22/19,-8/C,10,4,$$
WANGS,Brooklyn,671 UNION ST,11215,40.67725874,-73.98253642,Chicken Wings,7183636390,11/29/18,A8/C,213,4,$$
WANISA KITCHEN,Brooklyn,142 SMITH ST,11201,40.687,-73.99042,Thai,7185223027,2/13/19,-9/C,86,4,$$
WANPAKU,Brooklyn,621 MANHATTAN AVE,11222,40.72355,-73.95092,Tapas/Small Plates,7183892656,12/12/18,A12/NC,48,4,$$
WASABI,Brooklyn,638 MANHATTAN AVE,11222,40.72412,-73.95084,Japanese,7186099368,12/5/18,A12/C,128,3.5,$$
WASABI SUSHI BENTO (OCULUS WEST CONCOURSE),Manhattan,185 GREENWICH ST,10007,40.71186962,-74.01154869,Sandwiches,9172612437,5/10/19,A11/NC,94,2.5,$$
WASABI SUSHI BENTO (OCULUS WEST CONCOURSE),Manhattan,185 GREENWICH ST,10007,40.7099275,-74.0126017,Sushi Bars,9172612437,5/10/19,A11/NC,25,3,$
WASAN BROOKLYN,Brooklyn,440 BERGEN ST,11217,40.6812605,-73.9768418,Japanese,3477253550,8/12/19,A8/NC,170,4,$$
WATAMI SUSHI AND GRILL,Brooklyn,206 GARFIELD PL,11215,40.67212,-73.97693,Japanese,9292980193,11/1/18,A4/NC,26,4,$$
WATTLE CAFE,Manhattan,152 2ND AVE,10003,40.7293403,-73.9866071,Tea Rooms,6464192519,7/10/19,A4/NC,66,4,$$$
WEI WILLIAMSBURGH,Brooklyn,145 BORINQUEN PL,11211,40.7107868,-73.9542168,Chinese,7183601908,6/11/19,-23/C,122,3.5,$$
WEI WILLIAMSBURGH,Brooklyn,145 BORINQUEN PL,11211,40.71040805,-73.95390405,Bars,7183601908,6/11/19,-23/C,239,4,$$
WEN ZHOU,Queens,4128 MAIN ST,11355,40.757207,-73.829389,Chinese,7187622690,7/9/19,B27/C,171,4.5,$
WEST WINE BAR,Brooklyn,67 WEST ST,11222,40.72886781,-73.95923492,Wine Bars,9179091087,4/6/19,A5/C,33,4.5,$$$
WESTERN YUNNAN  CROSSING BRIDGE NOODLE,Brooklyn,705 59TH ST,11220,40.637494,-74.010961,Hot Pot,7188384181,9/25/19,A9/C,174,4.5,$$
WESTSIDE WOK-KONATA SUSHI BAR,Manhattan,691 AMSTERDAM AVE,10025,40.7923393,-73.971405,Chinese,2122222373,8/29/19,-17/C,46,2.5,$$
WHISPERS BAR AND RESTAURANT,Manhattan,210 W 94TH ST,10025,40.79294787,-73.97207843,Mediterranean,8453135740,8/8/19,A11/NC,212,4,$$
WHITE MAIZE,Brooklyn,277 SMITH ST,11231,40.6824379,-73.99313354,Venezuelan,3479462493,9/4/19,A12/NC,125,4.5,$
WHITE TIGER,Brooklyn,601 VANDERBILT AVE,11238,40.67947,-73.96785,Korean,7185522272,1/1/00,#NAME?,155,3.5,$$
WILD GINGER VEGAN BJQ,Brooklyn,182 N 10TH ST,11211,40.718859,-73.955371,Asian Fusion,7182188828,6/4/19,A13/NC,125,3.5,$$
WILLIAMSBURG THAI CUISINE,Brooklyn,212 BEDFORD AVE,11249,40.71699,-73.9588799,Thai,9293377651,8/7/19,A13/NC,176,4,$$
WIN PARKWAY,Brooklyn,6812 BAY PKWY,11204,40.61204147,-73.98375702,Chinese,7182328008,9/19/19,-46/C,29,4,$$
WIN SON,Brooklyn,159 GRAHAM AVE,11206,40.70747,-73.94339,Taiwanese,3474576010,8/21/19,A13/C,341,4.5,$$
WIN WAY CHINESE RESTAURANT,Brooklyn,2830 CONEY ISLAND AVE,11235,40.587544,-73.9605452,Chinese,7188918838,4/29/19,A8/NC,17,3.5,$
WINE:34,Manhattan,127 E 34TH ST,10016,40.74675406,-73.98020007,Wine Bars,9175362339,1/9/19,A12/NC,63,4.5,$$
WING BISTRO,Manhattan,1109 1ST AVE,10065,40.76067824,-73.96124356,Italian,9174751153,9/16/19,#NAME?,179,4,$$$
WING HING EXPRESS CHINESE FOOD,Brooklyn,312 ROGERS AVE,11225,40.665832,-73.953918,Chinese,7189535152,4/11/19,A10/C,13,4,$
WING HING SEAFOOD RESTAURANT,Brooklyn,1217 AVENUE U,11229,40.59874,-73.95959,Seafood,7189980360,2/13/19,A13/C,43,3.5,$$
WOK 88,Manhattan,1570 3RD AVE,10128,40.78042,-73.95322,Chinese,2128288688,6/6/19,A9/C,245,3.5,$$
WOK CHI,Manhattan,89 E 42ND ST,10017,40.752901,-73.9773022,Tacos,9419072134,7/30/19,Z20/C,68,3.5,$$
WOK TO WALK,Manhattan,684 3RD AVE,10017,40.7516428,-73.9740775,Asian Fusion,6469645333,5/23/19,A8/C,215,3,$
WOK WOK RESTAURANT,Manhattan,11 MOTT ST,10013,40.71406,-73.99883,Chinese,9173883627,9/24/19,A13/C,694,4,$$
WOKS CHINESE CUISINE,Queens,7921 37TH AVE,11372,40.7496084,-73.8868197,Chinese,7188980663,4/29/19,A12/C,16,4,$
WOKUNI,Manhattan,327 LEXINGTON AVE,10016,40.7492189,-73.9773529,Japanese,2124471212,6/24/19,A7/C,116,4,$$$
WONDEE SIAM,Manhattan,792 9TH AVE,10019,40.76495,-73.98747,Thai,2124599057,6/27/19,A13/C,920,4,$$
WONDEE SIAM,Manhattan,792 9TH AVE,10019,40.76495,-73.98747,Noodles,2124599057,6/27/19,A13/C,29,4.5,$$
WONG ASIAN FOOD,Manhattan,1217 1ST AVE,10065,40.7638749,-73.9590615,Chinese,2125177798,9/3/19,Z39/NC,61,2.5,$
WORKSHOP,Manhattan,1415 2ND AVE,10021,40.770036,-73.9577755,Italian,9172324436,4/3/19,#NAME?,169,4.5,$
WOW SUSHI & THAI,Brooklyn,1708 E 16TH ST,11229,40.60815972,-73.95746432,Japanese,7183363887,9/6/19,N76/C,75,4,$$
WU LIANG YE,Manhattan,36 W 48TH ST,10036,40.75781,-73.97994,Szechuan,2123982308,9/3/19,-12/C,481,3.5,$$
WU'S WONTON KING,Manhattan,165 E BROADWAY,10002,40.71394155,-73.98993866,Cantonese,2124771111,9/27/19,Z25/C,189,3.5,$$
WYCKOFF RESTAURANT,Brooklyn,250 WYCKOFF AVE,11237,40.70051,-73.91307,Mexican,3472945531,7/9/19,A10/NC,16,3.5,$$
Wara,Manhattan,67 1ST AVE,10003,40.7253685,-73.9871597,Cuban,9177755690,7/10/19,A11/NC,28,4,$
Waza,Brooklyn,485 MYRTLE AVE,11205,40.69359,-73.9657299,Sushi Bars,7183999292,8/5/19,A12/NC,160,3.5,$$
XI'AN FAMOUS FOOD,Manhattan,68 KENMARE ST,10012,40.7209126,-73.996264,Chinese,7184272138,3/6/19,A4/NC,170,4,$
XI'AN FAMOUS FOODS,Manhattan,24 W 45TH ST,10036,40.75585,-73.98078,Chinese,3474722815,9/18/19,-17/C,1468,4,$
XIAN FAMOUS FOODS,Manhattan,2675 BROADWAY,10025,40.79847,-73.96934,Chinese,7184272148,5/10/19,A3/NC,347,4,$
XIFU FOOD,Brooklyn,318 LIVINGSTON ST,11217,40.6880326,-73.9819963,Chinese,7182378886,8/12/19,A9/NC,88,4.5,$
XIN GUANG HOUSE,Queens,9549 ROOSEVELT AVE,11372,40.74928,-73.8700999,Chinese,9172993959,5/22/19,A8/NC,9,3.5,$
XING WANG FUZHOU CUISINE,Queens,4128 MAIN ST,11355,40.757207,-73.829389,Chinese,9172883800,9/24/19,A12/NC,171,4.5,$
XO CREPERIE,Brooklyn,2027 EMMONS AVE,11235,40.584138,-73.946639,American (New),7183684477,9/10/19,A7/NC,82,4,$$$
XO CREPERIE,Brooklyn,2027 EMMONS AVE,11235,40.58413696,-73.94664001,Creperies,7183684477,9/10/19,A7/NC,64,3.5,$$$
XO CREPERIE,Brooklyn,2027 EMMONS AVE,11235,40.584138,-73.946639,Russian,7183684477,9/10/19,A7/NC,58,3.5,$$$$
XOCHITL TAQUERIA,Brooklyn,1015 FULTON ST,11238,40.68232114,-73.96088609,Mexican,7189383607,5/30/19,A10/C,135,3.5,$$
YAAR INDIAN RESTAURANT,Queens,2255 31ST ST,11105,40.77499147,-73.9119817,Delis,7187210205,9/17/19,A12/NC,132,4.5,$$
YAKINIKU FUTAGO,Manhattan,37 W 17TH ST,10011,40.73881,-73.9940699,Italian,2126200225,2/21/19,A7/NC,1340,3.5,$$
YAKINIKU FUTAGO,Manhattan,37 W 17TH ST,10011,40.73885187,-73.99412364,Japanese,2126200225,2/21/19,A7/NC,268,4.5,$$$
YAKITORI SUN-CHAN,Manhattan,2707 BROADWAY,10025,40.7995,-73.9686399,Japanese,2127495008,5/3/19,#NAME?,200,3.5,$$
YAKITORI TORA,Manhattan,72 KENMARE ST,10012,40.72095,-73.9963,Tapas/Small Plates,2129661100,10/30/18,A13/C,98,4,$$$
YAMA RAMEN,Manhattan,60 W 48TH ST,10036,40.7581,-73.9806399,Sushi Bars,2128326688,9/24/19,-37/C,154,3.5,$$
YAMADA CHIKARA NEW YORK,Manhattan,249 E 49TH ST,10017,40.75465,-73.96934,Japanese,6469520364,3/16/19,#NAME?,19,4.5,$$$$
YAMASHIRO,Brooklyn,466 MYRTLE AVE,11205,40.69326,-73.9666,Japanese,7182303313,2/20/19,A8/NC,116,3.5,$$
YANG'S GOOD TASTE,Bronx,209 E 183RD ST,10458,40.85736,-73.89943,Chinese,7183658282,1/1/00,#NAME?,1,5,$
YASHIN,Brooklyn,381 5TH AVE,11215,40.67083285,-73.9847133,Japanese,7187886789,5/22/19,A5/NC,153,4.5,$$
YASO TANGBAO,Brooklyn,148 LAWRENCE ST,11201,40.69182064,-73.98639924,Shanghainese,9293377599,9/9/19,A2/NC,672,4,$$
YAYO'S AT 59 RESTAURANT,Brooklyn,5823 4TH AVE,11220,40.641347,-74.017448,Latin American,7184925634,8/2/19,A5/C,43,3,$$
YIP SZECHUAN RESTAURANT,Queens,6541 MYRTLE AVE,11385,40.70143,-73.88921,Chinese,7183861945,9/19/19,A12/C,11,3,$
YIWANMEN/CHONG QING NOODLE,Manhattan,150 MOTT ST,10013,40.71931327,-73.99626304,Taiwanese,2129968998,7/25/19,A12/NC,115,3.5,$
YOAN MING GARDEN,Manhattan,1407 MADISON AVE,10029,40.78813,-73.95315,Chinese,2124269545,7/30/19,B22/NC,34,2.5,$
YOGURT CITY,Brooklyn,2027 EMMONS AVE,11235,40.584138,-73.946639,American (New),7183391093,3/5/19,A2/NC,82,4,$$$
YOGURT CITY,Brooklyn,2027 EMMONS AVE,11235,40.58413696,-73.94664001,Creperies,7183391093,3/5/19,A2/NC,64,3.5,$$$
YOGURT CITY,Brooklyn,2027 EMMONS AVE,11235,40.584138,-73.946639,Russian,7183391093,3/5/19,A2/NC,58,3.5,$$$$
YOGURT LA CREPE,Queens,2902 DITMARS BLVD,11105,40.7765617,-73.9117813,Ice Cream & Frozen Yogurt,9179326930,9/23/19,-43/C,83,4,$
YOKOHAMA JAPANESE RESTAURANT,Bronx,438 W 238TH ST,10463,40.88711,-73.90471,Japanese,7185492606,4/3/19,A2/NC,43,3,$$
YOKOYA,Manhattan,201 ALLEN ST,10002,40.72254,-73.98917,Ramen,2123881388,10/3/18,A13/C,170,4,$$
YOON HAEUNDAE GALBI,Manhattan,8 W 36TH ST,10018,40.74997,-73.98442,Korean,2122445345,1/9/19,A12/C,199,4.5,$$$
YOUGARDEN XIAO LONG BAO,Queens,4107 BELL BLVD,11361,40.76346,-73.770611,Shanghainese,7188861888,7/19/19,A8/NC,169,4,$$
YOURS SINCERELY,Brooklyn,41 WILSON AVE,11237,40.702921,-73.929105,Mexican,2122031933,9/7/19,A8/NC,45,4.5,$$
YOUZI SHANGHAI,Queens,4128 MAIN ST,11355,40.757207,-73.829389,Chinese,7183212663,6/18/19,A12/NC,171,4.5,$
YSEB KOREAN CHINESE RESTAURANT,Queens,150-05 NORTHERN BLVD,11354,40.76544463,-73.81483866,Korean,7183530077,4/19/19,A13/NA,19,5,$$
YUCA BAR & RESTAURANT,Manhattan,111 AVENUE A,10009,40.7262,-73.9836,Latin American,2129829533,3/14/19,A13/C,1675,4,$$
YUKA RESTAURANT,Manhattan,1557 2ND AVE,10028,40.77463,-73.95447,Sushi Bars,2127729675,9/17/19,A10/NC,536,3.5,$$
YUKKA LATIN BISTRO,Bronx,5684 RIVERDALE AVE,10471,40.90648,-73.904,Latin American,3473469339,8/15/19,A11/C,119,3.5,$$
YUM YUM TOO,Manhattan,662 9TH AVE,10036,40.76098,-73.99047,Thai,2039939934,6/6/19,B23/C,416,3.5,$$
YUMMY CHINESE RESTAURANT,Brooklyn,1195 FLATBUSH AVE,11226,40.641075,-73.955819,Chinese,7184348652,5/18/19,A7/C,6,3.5,$
YUMMY CITY,Manhattan,1557 LEXINGTON AVE,10029,40.78792445,-73.94898636,Chinese,2124276808,9/5/19,-21/C,34,4,$
YUMMY LOTUS,Brooklyn,587 SUTTER AVE,11207,40.669246,-73.897361,Chinese,3478671167,4/9/19,A12/C,1,4,$
YUMMY MACHI,Staten Island,2236 FOREST AVE,10303,40.626408,-74.164168,Japanese,7188767788,10/16/18,A13/C,56,4.5,$
YUMMY THAI,Manhattan,4959 BROADWAY,10034,40.86808,-73.9205,Thai,9175290811,10/25/18,A12/NC,363,3,$$
